day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
-1,53600,TOMATOES,4983,6,4981,25,,,4996,6,4997,25,,,4989.5,187.23974609375
-1,53600,EMERALDS,9992,13,9990,23,,,10008,13,10010,23,,,10000.0,392.0
-1,53700,EMERALDS,9992,13,9990,25,,,10008,13,10010,25,,,10000.0,392.0
-1,53700,TOMATOES,4983,10,4982,15,,,4997,10,4998,15,,,4990.0,188.12890625
-1,53800,EMERALDS,9992,14,9990,23,,,10008,14,10010,23,,,10000.0,392.0
-1,53800,TOMATOES,4983,9,4982,17,,,4997,9,4998,17,,,4990.0,188.17578125
-1,53900,TOMATOES,4983,6,4982,16,,,4997,6,4998,16,,,4990.0,188.02392578125
-1,53900,EMERALDS,9992,15,9990,28,,,10000,5,10008,15,10010.0,28.0,9996.0,392.0
-1,54000,TOMATOES,4984,10,4983,21,,,4997,10,4999,21,,,4990.5,188.734375
-1,54000,EMERALDS,9992,12,9990,21,,,10008,12,10010,21,,,10000.0,392.0
-1,54100,EMERALDS,9992,12,9990,23,,,10008,12,10010,23,,,10000.0,392.0
-1,54100,TOMATOES,4984,5,4983,19,,,4997,5,4999,19,,,4990.5,188.7548828125
-1,54200,EMERALDS,9992,12,9990,20,,,10008,12,10010,20,,,10000.0,392.0
-1,54200,TOMATOES,4984,5,4982,20,,,4997,5,4998,20,,,4990.5,188.3935546875
-1,54300,TOMATOES,4984,5,4983,15,,,4997,5,4999,15,,,4990.5,188.67578125
-1,54300,EMERALDS,9992,13,9990,25,,,10008,13,10010,25,,,10000.0,392.0
-1,54400,TOMATOES,4983,7,4982,22,,,4997,7,4998,22,,,4990.0,188.18994140625
-1,54400,EMERALDS,9992,12,9990,22,,,10008,12,10010,22,,,10000.0,392.0
-1,54500,EMERALDS,9992,12,9990,29,,,10008,12,10010,29,,,10000.0,392.0
-1,54500,TOMATOES,4983,5,4982,23,,,4997,5,4998,23,,,4990.0,188.05419921875
-1,54600,EMERALDS,9992,11,9990,26,,,10008,11,10010,26,,,10000.0,392.0
-1,54600,TOMATOES,4984,5,4983,16,,,4997,5,4999,16,,,4990.5,188.75244140625
-1,54700,TOMATOES,4984,8,4982,20,,,4989,5,4997,8,4998.0,20.0,4986.5,188.32861328125
-1,54700,EMERALDS,9992,15,9990,21,,,10008,15,10010,21,,,10000.0,392.0
-1,54800,TOMATOES,4982,5,4981,17,,,4996,5,4997,17,,,4989.0,188.234375
-1,54800,EMERALDS,9992,10,9990,23,,,10008,10,10010,23,,,10000.0,392.0
-1,54900,EMERALDS,9992,12,9990,28,,,10008,12,10010,28,,,10000.0,392.0
-1,54900,TOMATOES,4983,9,4982,25,,,4996,9,4998,25,,,4989.5,191.32421875
-1,55000,EMERALDS,9992,14,9990,27,,,10008,14,10010,27,,,10000.0,392.0
-1,55000,TOMATOES,4983,8,4982,16,,,4996,8,4998,16,,,4989.5,191.166015625
-1,55100,TOMATOES,4983,5,4982,21,,,4997,5,4998,21,,,4990.0,192.3828125
-1,55100,EMERALDS,9992,14,9990,29,,,10008,14,10010,29,,,10000.0,392.0
-1,55200,TOMATOES,4983,9,4982,21,,,4996,9,4998,21,,,4989.5,190.3515625
-1,55200,EMERALDS,9992,11,9990,25,,,10008,11,10010,25,,,10000.0,392.0
-1,55300,EMERALDS,9992,12,9990,24,,,10008,12,10010,24,,,10000.0,392.0
-1,55300,TOMATOES,4983,10,4982,23,,,4997,10,4998,23,,,4990.0,193.64453125
-1,55400,EMERALDS,9992,15,9990,22,,,10008,15,10010,22,,,10000.0,392.0
-1,55400,TOMATOES,4983,8,4982,21,,,4997,8,4998,21,,,4990.0,193.5234375
-1,55500,TOMATOES,4983,9,4982,15,,,4996,9,4998,15,,,4989.5,191.435546875
-1,55500,EMERALDS,9992,15,9990,26,,,10008,15,10010,26,,,10000.0,392.0
-1,55600,TOMATOES,4983,7,4981,18,,,4996,7,4997,18,,,4989.5,189.30859375
-1,55600,EMERALDS,9992,15,9990,27,,,10008,15,10010,27,,,10000.0,392.0
-1,55700,EMERALDS,9992,13,9990,21,,,10008,13,10010,21,,,10000.0,392.0
-1,55700,TOMATOES,4982,6,4981,15,,,4996,6,4997,15,,,4989.0,186.26171875
-1,55800,EMERALDS,9992,13,9990,21,,,10008,13,10010,21,,,10000.0,392.0
-1,55800,TOMATOES,4982,6,4981,19,,,4995,6,4997,19,,,4988.5,184.49609375
-1,55900,TOMATOES,4982,6,4981,18,,,4995,6,4997,18,,,4988.5,185.53125
-1,55900,EMERALDS,9992,14,9990,24,,,10008,14,10010,24,,,10000.0,392.0
-1,56000,TOMATOES,4981,7,4980,23,,,4994,7,4996,23,,,4987.5,179.41796875
-1,56000,EMERALDS,9992,15,9990,20,,,10008,15,10010,20,,,10000.0,392.0
-1,56100,EMERALDS,10000,5,9992,11,9990.0,29.0,10008,11,10010,29,,,10004.0,392.0
-1,56100,TOMATOES,4981,10,4980,18,,,4994,10,4996,18,,,4987.5,178.859375
-1,56200,EMERALDS,9992,15,9990,26,,,10008,15,10010,26,,,10000.0,392.0
-1,56200,TOMATOES,4980,6,4979,24,,,4994,6,4995,24,,,4987.0,175.28515625
-1,56300,TOMATOES,4980,5,4979,21,,,4994,5,4995,21,,,4987.0,175.53515625
-1,56300,EMERALDS,9992,13,9990,23,,,10008,13,10010,23,,,10000.0,392.0
-1,56400,TOMATOES,4981,9,4979,21,,,4994,9,4995,21,,,4987.5,177.671875
-1,56400,EMERALDS,9992,10,9990,23,,,10008,10,10010,23,,,10000.0,392.0
-1,56500,EMERALDS,9992,14,9990,25,,,10008,14,10010,25,,,10000.0,392.0
-1,56500,TOMATOES,4980,9,4979,16,,,4994,9,4995,16,,,4987.0,173.69921875
-1,56600,EMERALDS,9992,12,9990,26,,,10008,12,10010,26,,,10000.0,392.0
-1,56600,TOMATOES,4981,8,4980,24,,,4995,8,4996,24,,,4988.0,179.70703125
-1,56700,TOMATOES,4981,6,4979,25,,,4994,6,4995,25,,,4987.5,177.748046875
-1,56700,EMERALDS,9992,12,9990,25,,,10008,12,10010,25,,,10000.0,392.0
-1,56800,TOMATOES,4981,9,4980,15,,,4994,9,4996,15,,,4987.5,179.35546875
-1,56800,EMERALDS,9992,15,9990,24,,,10008,15,10010,24,,,10000.0,392.0
-1,56900,EMERALDS,9992,12,9990,20,,,10008,12,10010,20,,,10000.0,392.0
-1,56900,TOMATOES,4981,7,4979,19,,,4994,7,4995,19,,,4987.5,177.296875
-1,57000,EMERALDS,9992,12,9990,25,,,10008,12,10010,25,,,10000.0,420.0
-1,57000,TOMATOES,4981,9,4980,21,,,4994,9,4996,21,,,4987.5,179.53125
-1,57100,TOMATOES,4981,8,4980,15,,,4995,8,4996,15,,,4988.0,180.8203125
-1,57100,EMERALDS,9992,13,9990,25,,,10008,13,10010,25,,,10000.0,420.0
-1,57200,EMERALDS,9992,12,9990,26,,,10008,12,10010,26,,,10000.0,420.0
-1,57200,TOMATOES,4981,5,4980,22,,,4995,5,4996,22,,,4988.0,179.9140625
-1,57300,TOMATOES,4981,5,4980,21,,,4995,5,4996,21,,,4988.0,179.646484375
-1,57300,EMERALDS,9992,12,9990,25,,,10008,12,10010,25,,,10000.0,420.0
-1,57400,EMERALDS,9992,12,9990,26,,,10008,12,10010,26,,,10000.0,420.0
-1,57400,TOMATOES,4981,8,4980,23,,,4995,8,4996,23,,,4988.0,182.39453125
-1,57500,TOMATOES,4981,8,4980,21,,,4995,8,4996,21,,,4988.0,180.57421875
-1,57500,EMERALDS,9992,15,9990,30,,,10008,15,10010,30,,,10000.0,420.0
-1,57600,EMERALDS,9992,14,9990,29,,,10008,14,10010,29,,,10000.0,420.0
-1,57600,TOMATOES,4982,9,4980,22,,,4995,9,4996,22,,,4988.5,183.595703125
-1,57700,TOMATOES,4982,5,4981,20,,,4995,5,4997,20,,,4988.5,185.201171875
-1,57700,EMERALDS,9992,15,9990,28,,,10008,15,10010,28,,,10000.0,420.0
-1,57800,EMERALDS,9992,10,9990,26,,,10008,10,10010,26,,,10000.0,420.0
-1,57800,TOMATOES,4981,5,4980,23,,,4995,5,4996,23,,,4988.0,182.1796875
-1,57900,TOMATOES,4981,10,4980,16,,,4995,10,4996,16,,,4988.0,180.61328125
-1,57900,EMERALDS,9992,15,9990,30,,,10008,15,10010,30,,,10000.0,420.0
-1,58000,EMERALDS,9992,13,9990,23,,,10008,13,10010,23,,,10000.0,420.0
-1,58000,TOMATOES,4981,10,4980,19,,,4995,10,4996,19,,,4988.0,179.857421875
-1,58100,TOMATOES,4981,7,4980,18,,,4995,7,4996,18,,,4988.0,181.890625
-1,58100,EMERALDS,9992,13,9990,23,,,10008,13,10010,23,,,10000.0,420.0
-1,58200,EMERALDS,9992,15,9990,24,,,10008,15,10010,24,,,10000.0,420.0
-1,58200,TOMATOES,4981,5,4980,16,,,4995,5,4996,16,,,4988.0,181.83203125
-1,58300,TOMATOES,4982,9,4980,25,,,4995,9,4996,25,,,4988.5,183.701171875
-1,58300,EMERALDS,9992,11,9990,21,,,10008,11,10010,21,,,10000.0,420.0
-1,58400,EMERALDS,9992,14,9990,21,,,10008,14,10010,21,,,10000.0,420.0
-1,58400,TOMATOES,4982,10,4981,17,,,4989,4,4996,10,4997.0,17.0,4985.5,185.763671875
-1,58500,TOMATOES,4982,8,4980,22,,,4995,8,4996,22,,,4988.5,182.46875
-1,58500,EMERALDS,10000,5,9992,13,9990.0,29.0,10008,13,10010,29,,,10004.0,420.0
-1,58600,EMERALDS,9992,13,9990,27,,,10008,13,10010,27,,,10000.0,420.0
-1,58600,TOMATOES,4980,10,4979,25,,,4986,7,4994,10,4995.0,25.0,4983.0,175.5234375
-1,58700,TOMATOES,4981,8,4980,19,,,4994,8,4996,19,,,4987.5,191.828125
-1,58700,EMERALDS,9992,11,9990,24,,,10008,11,10010,24,,,10000.0,420.0
-1,58800,EMERALDS,9992,10,9990,22,,,10008,10,10010,22,,,10000.0,420.0
-1,58800,TOMATOES,4980,5,4979,25,,,4994,5,4995,25,,,4987.0,179.98828125
-1,58900,TOMATOES,4980,9,4979,25,,,4993,9,4995,25,,,4986.5,201.87890625
-1,58900,EMERALDS,9992,10,9990,22,,,10008,10,10010,22,,,10000.0,420.0
-1,59000,EMERALDS,9992,11,9990,26,,,10008,11,10010,26,,,10000.0,420.0
-1,59000,TOMATOES,4979,10,4978,23,,,4993,10,4994,23,,,4986.0,196.125
-1,59100,TOMATOES,4979,5,4977,19,,,4992,5,4993,19,,,4985.5,192.140625
-1,59100,EMERALDS,9992,12,9990,30,,,10008,12,10010,30,,,10000.0,420.0
-1,59200,EMERALDS,9992,11,9990,29,,,10008,11,10010,29,,,10000.0,420.0
-1,59200,TOMATOES,4984,3,4979,6,4977.0,20.0,4992,6,4993,20,,,4988.0,191.1484375
-1,59300,TOMATOES,4979,10,4978,25,,,4984,5,4993,10,4994.0,25.0,4981.5,190.53125
-1,59300,EMERALDS,9992,15,9990,28,,,10008,15,10010,28,,,10000.0,420.0
-1,59400,TOMATOES,4979,10,4978,25,,,4992,10,4993,25,,,4985.5,195.5390625
-1,59400,EMERALDS,9992,12,9990,28,,,10008,12,10010,28,,,10000.0,420.0
-1,59500,EMERALDS,9992,11,9990,27,,,10008,11,10010,27,,,10000.0,420.0
-1,59500,TOMATOES,4980,8,4979,19,,,4993,8,4995,19,,,4986.5,225.03125
-1,59600,EMERALDS,9992,14,9990,25,,,10008,14,10010,25,,,10000.0,420.0
-1,59600,TOMATOES,4981,7,4979,22,,,4994,7,4995,22,,,4987.5,229.8203125
-1,59700,TOMATOES,4980,10,4979,25,,,4993,10,4995,25,,,4986.5,225.140625
-1,59700,EMERALDS,9992,11,9990,26,,,10008,11,10010,26,,,10000.0,420.0
-1,59800,TOMATOES,4980,7,4979,16,,,4986,11,4994,7,4995.0,16.0,4983.0,229.2734375
-1,59800,EMERALDS,10000,8,9992,15,9990.0,20.0,10008,15,10010,20,,,10004.0,420.0
-1,59900,EMERALDS,9992,13,9990,22,,,10008,13,10010,22,,,10000.0,420.0
-1,59900,TOMATOES,4981,9,4980,23,,,4995,9,4996,23,,,4988.0,235.5625
-1,60000,EMERALDS,9992,14,9990,29,,,10008,14,10010,29,,,10000.0,420.0
-1,60000,TOMATOES,4982,9,4981,19,,,4995,9,4997,19,,,4988.5,239.5078125
-1,60100,TOMATOES,4981,5,4980,17,,,4995,5,4996,17,,,4988.0,235.98828125
-1,60100,EMERALDS,9992,10,9990,25,,,10008,10,10010,25,,,10000.0,420.0
-1,60200,TOMATOES,4987,4,4982,5,4980.0,22.0,4995,5,4996,22,,,4991.0,236.87109375
-1,60200,EMERALDS,9992,11,9990,21,,,10008,11,10010,21,,,10000.0,420.0
-1,60300,EMERALDS,9992,11,9990,22,,,10008,11,10010,22,,,10000.0,420.0
-1,60300,TOMATOES,4982,10,4981,23,,,4996,10,4997,23,,,4989.0,234.0
-1,60400,EMERALDS,9992,15,9990,24,,,10008,15,10010,24,,,10000.0,448.0
-1,60400,TOMATOES,4987,6,4982,6,4981.0,25.0,4996,6,4997,25,,,4991.5,233.29296875
-1,60500,TOMATOES,4982,7,4980,20,,,4995,7,4996,20,,,4988.5,232.09375
-1,60500,EMERALDS,10000,8,9992,12,9990.0,20.0,10008,12,10010,20,,,10004.0,448.0
-1,60600,TOMATOES,4982,10,4980,15,,,4995,10,4996,15,,,4988.5,231.8876953125
-1,60600,EMERALDS,10000,5,9992,13,9990.0,27.0,10008,13,10010,27,,,10004.0,448.0
-1,60700,EMERALDS,9992,10,9990,29,,,10008,10,10010,29,,,10000.0,448.0
-1,60700,TOMATOES,4981,6,4980,25,,,4995,6,4996,25,,,4988.0,231.318359375
-1,60800,EMERALDS,9992,15,9990,24,,,10008,15,10010,24,,,10000.0,448.0
-1,60800,TOMATOES,4982,9,4981,23,,,4995,9,4997,23,,,4988.5,232.875
-1,60900,TOMATOES,4982,8,4980,22,,,4995,8,4996,22,,,4988.5,231.8291015625
-1,60900,EMERALDS,9992,13,9990,23,,,10008,13,10010,23,,,10000.0,448.0
-1,61000,TOMATOES,4982,10,4980,15,,,4995,10,4996,15,,,4988.5,231.994140625
-1,61000,EMERALDS,9992,10,9990,30,,,10008,10,10010,30,,,10000.0,448.0
-1,61100,EMERALDS,9992,12,9990,30,,,10008,12,10010,30,,,10000.0,448.0
-1,61100,TOMATOES,4982,9,4981,15,,,4995,9,4997,15,,,4988.5,233.265625
-1,61200,EMERALDS,9992,11,9990,30,,,10008,11,10010,30,,,10000.0,448.0
-1,61200,TOMATOES,4982,6,4980,21,,,4995,6,4996,21,,,4988.5,232.0869140625
-1,61300,TOMATOES,4982,5,4981,18,,,4995,5,4997,18,,,4988.5,232.72265625
-1,61300,EMERALDS,9992,11,9990,30,,,10008,11,10010,30,,,10000.0,448.0
-1,61400,TOMATOES,4983,5,4982,23,,,4997,5,4998,23,,,4990.0,236.3583984375
-1,61400,EMERALDS,9992,13,9990,26,,,10008,13,10010,26,,,10000.0,448.0
-1,61500,EMERALDS,9992,11,9990,29,,,10008,11,10010,29,,,10000.0,448.0
-1,61500,TOMATOES,4983,5,4982,17,,,4997,5,4998,17,,,4990.0,236.7919921875
-1,61600,EMERALDS,10000,9,9992,10,9990.0,25.0,10008,10,10010,25,,,10004.0,448.0
-1,61600,TOMATOES,4984,5,4982,18,,,4997,5,4998,18,,,4990.5,238.00390625
-1,61700,TOMATOES,4983,10,4982,16,,,4997,10,4998,16,,,4990.0,237.611328125
-1,61700,EMERALDS,9992,12,9990,22,,,10008,12,10010,22,,,10000.0,448.0
-1,61800,TOMATOES,4983,8,4982,25,,,4997,8,4998,25,,,4990.0,237.6181640625
-1,61800,EMERALDS,9992,14,9990,29,,,10008,14,10010,29,,,10000.0,448.0
-1,61900,EMERALDS,9992,15,9990,23,,,10008,15,10010,23,,,10000.0,448.0
-1,61900,TOMATOES,4983,7,4982,15,,,4996,7,4998,15,,,4989.5,236.1298828125
-1,62000,EMERALDS,9992,11,9990,22,,,10008,11,10010,22,,,10000.0,448.0
-1,62000,TOMATOES,4983,6,4982,15,,,4996,6,4998,15,,,4989.5,236.267578125
-1,62100,TOMATOES,4983,10,4982,19,,,4997,10,4998,19,,,4990.0,236.474609375
-1,62100,EMERALDS,9992,10,9990,24,,,10008,10,10010,24,,,10000.0,448.0
-1,62200,TOMATOES,4983,9,4982,19,,,4996,9,4998,19,,,4989.5,236.119140625
-1,62200,EMERALDS,9992,12,9990,26,,,10008,12,10010,26,,,10000.0,448.0
-1,62300,EMERALDS,9992,11,9990,21,,,10008,11,10010,21,,,10000.0,448.0
-1,62300,TOMATOES,4984,9,4982,21,,,4997,9,4998,21,,,4990.5,237.994140625
-1,62400,EMERALDS,9992,13,9990,26,,,10008,13,10010,26,,,10000.0,448.0
-1,62400,TOMATOES,4984,7,4983,24,,,4997,7,4999,24,,,4990.5,239.07421875
-1,62500,TOMATOES,4984,10,4982,24,,,4997,10,4998,24,,,4990.5,237.875
-1,62500,EMERALDS,9992,14,9990,27,,,10008,14,10010,27,,,10000.0,448.0
-1,62600,TOMATOES,4983,7,4982,22,,,4997,7,4998,22,,,4990.0,236.9453125
-1,62600,EMERALDS,9992,13,9990,29,,,10008,13,10010,29,,,10000.0,448.0
-1,62700,EMERALDS,9992,13,9990,25,,,10008,13,10010,25,,,10000.0,448.0
-1,62700,TOMATOES,4983,5,4982,16,,,4997,5,4998,16,,,4990.0,237.2314453125
-1,62800,EMERALDS,9992,12,9990,27,,,10008,12,10010,27,,,10000.0,448.0
-1,62800,TOMATOES,4984,5,4983,20,,,4997,5,4999,20,,,4990.5,238.7578125
-1,62900,TOMATOES,4983,7,4982,15,,,4997,7,4998,15,,,4990.0,236.3232421875
-1,62900,EMERALDS,9992,15,9990,21,,,10008,15,10010,21,,,10000.0,448.0
-1,63000,TOMATOES,4983,9,4982,21,,,4997,9,4998,21,,,4990.0,237.09375
-1,63000,EMERALDS,9992,15,9990,25,,,10008,15,10010,25,,,10000.0,448.0
-1,63100,EMERALDS,9992,11,9990,20,,,10008,11,10010,20,,,10000.0,448.0
-1,63100,TOMATOES,4984,7,4982,20,,,4997,7,4998,20,,,4990.5,238.1220703125
-1,63200,EMERALDS,9992,14,9990,24,,,10008,14,10010,24,,,10000.0,448.0
-1,63200,TOMATOES,4984,10,4983,21,,,4997,10,4999,21,,,4990.5,238.966796875
-1,63300,TOMATOES,4984,9,4982,17,,,4997,9,4998,17,,,4990.5,237.9873046875
-1,63300,EMERALDS,9992,14,9990,26,,,10008,14,10010,26,,,10000.0,448.0
-1,63400,TOMATOES,4984,9,4982,19,,,4997,9,4998,19,,,4990.5,237.9765625
-1,63400,EMERALDS,9992,14,9990,30,,,10008,14,10010,30,,,10000.0,448.0
-1,63500,EMERALDS,9992,12,9990,30,,,10008,12,10010,30,,,10000.0,448.0
-1,63500,TOMATOES,4983,7,4982,17,,,4997,7,4998,17,,,4990.0,236.5
-1,63600,EMERALDS,9992,13,9990,30,,,10008,13,10010,30,,,10000.0,448.0
-1,63600,TOMATOES,4983,7,4982,25,,,4997,7,4998,25,,,4990.0,236.421875
-1,63700,TOMATOES,4984,8,4983,21,,,4997,8,4999,21,,,4990.5,238.94140625
-1,63700,EMERALDS,9992,10,9990,22,,,10008,10,10010,22,,,10000.0,448.0
-1,63800,TOMATOES,4984,10,4982,24,,,4997,10,4998,24,,,4990.5,237.85546875
-1,63800,EMERALDS,9992,11,9990,26,,,10008,11,10010,26,,,10000.0,448.0
-1,63900,EMERALDS,9992,15,9990,25,,,10008,15,10010,25,,,10000.0,448.0
-1,63900,TOMATOES,4984,10,4983,15,,,4997,10,4999,15,,,4990.5,239.2001953125
-1,64000,EMERALDS,9992,11,9990,30,,,10008,11,10010,30,,,10000.0,448.0
-1,64000,TOMATOES,4984,9,4982,16,,,4997,9,4998,16,,,4990.5,238.087890625
-1,64100,TOMATOES,4984,8,4983,16,,,4997,8,4999,16,,,4990.5,238.9140625
-1,64100,EMERALDS,9992,10,9990,29,,,10008,10,10010,29,,,10000.0,448.0
-1,64200,TOMATOES,4984,5,4983,24,,,4998,5,4999,24,,,4991.0,239.5986328125
-1,64200,EMERALDS,9992,12,9990,23,,,10008,12,10010,23,,,10000.0,448.0
-1,64300,EMERALDS,9992,13,9990,29,,,10008,13,10010,29,,,10000.0,448.0
-1,64300,TOMATOES,4983,8,4982,17,,,4997,8,4998,17,,,4990.0,236.978515625
-1,64400,EMERALDS,9992,14,9990,25,,,10008,14,10010,25,,,10000.0,448.0
-1,64400,TOMATOES,4983,6,4982,24,,,4997,6,4998,24,,,4990.0,237.677734375
-1,64500,TOMATOES,4983,6,4982,16,,,4997,6,4998,16,,,4990.0,237.3427734375
-1,64500,EMERALDS,9992,10,9990,30,,,10008,10,10010,30,,,10000.0,448.0
-1,64600,TOMATOES,4984,5,4983,17,,,4997,5,4999,17,,,4990.5,238.94921875
-1,64600,EMERALDS,9992,10,9990,23,,,10008,10,10010,23,,,10000.0,448.0
-1,64700,EMERALDS,9992,10,9990,28,,,10008,10,10010,28,,,10000.0,448.0
-1,64700,TOMATOES,4984,5,4983,24,,,4998,5,4999,24,,,4991.0,239.48828125
-1,64800,EMERALDS,9992,11,9990,26,,,10008,11,10010,26,,,10000.0,483.0
-1,64800,TOMATOES,4983,8,4982,22,,,4997,8,4998,22,,,4990.0,237.341796875
-1,64900,TOMATOES,4984,6,4982,23,,,4997,6,4998,23,,,4990.5,237.7646484375
-1,64900,EMERALDS,9992,12,9990,30,,,10008,12,10010,30,,,10000.0,483.0
-1,65000,TOMATOES,4984,10,4983,16,,,4998,10,4999,16,,,4991.0,239.4462890625
-1,65000,EMERALDS,9992,13,9990,22,,,10008,13,10010,22,,,10000.0,483.0
-1,65100,EMERALDS,9992,14,9990,29,,,10008,14,10010,29,,,10000.0,483.0
-1,65100,TOMATOES,4984,5,4982,15,,,4997,5,4998,15,,,4990.5,238.3447265625
-1,65200,EMERALDS,9992,14,9990,25,,,10008,14,10010,25,,,10000.0,483.0
-1,65200,TOMATOES,4983,8,4982,19,,,4997,8,4998,19,,,4990.0,236.8046875
-1,65300,TOMATOES,4983,9,4982,24,,,4996,9,4998,24,,,4989.5,235.84375
-1,65300,EMERALDS,9992,14,9990,29,,,10008,14,10010,29,,,10000.0,483.0
-1,65400,TOMATOES,4983,5,4982,20,,,4996,5,4998,20,,,4989.5,263.625
-1,65400,EMERALDS,9992,10,9990,24,,,10008,10,10010,24,,,10000.0,483.0
-1,65500,EMERALDS,9992,10,9990,25,,,10008,10,10010,25,,,10000.0,483.0
-1,65500,TOMATOES,4983,5,4982,22,,,4997,5,4998,22,,,4990.0,266.66015625
-1,65600,EMERALDS,9992,15,9990,28,,,10008,15,10010,28,,,10000.0,483.0
-1,65600,TOMATOES,4990,9,4983,8,4982.0,23.0,4997,8,4998,23,,,4993.5,265.11328125
-1,65700,TOMATOES,4983,9,4982,19,,,4997,9,4998,19,,,4990.0,267.22265625
-1,65700,EMERALDS,9992,15,9990,21,,,10008,15,10010,21,,,10000.0,483.0
-1,65800,TOMATOES,4982,5,4981,18,,,4996,5,4997,18,,,4989.0,268.02685546875
-1,65800,EMERALDS,9992,13,9990,29,,,10008,13,10010,29,,,10000.0,483.0
-1,65900,EMERALDS,9992,12,9990,26,,,10008,12,10010,26,,,10000.0,483.0
-1,65900,TOMATOES,4983,8,4982,21,,,4996,8,4998,21,,,4989.5,267.3466796875
-1,66000,EMERALDS,10000,8,9992,13,9990.0,20.0,10008,13,10010,20,,,10004.0,483.0
-1,66000,TOMATOES,4983,9,4981,16,,,4996,9,4997,16,,,4989.5,267.70849609375
-1,66100,TOMATOES,4983,8,4981,16,,,4996,8,4997,16,,,4989.5,267.697265625
-1,66100,EMERALDS,9992,15,9990,22,,,10008,15,10010,22,,,10000.0,483.0
-1,66200,EMERALDS,9992,15,9990,28,,,10008,15,10010,28,,,10000.0,483.0
-1,66200,TOMATOES,4989,11,4982,9,4981.0,18.0,4996,9,4997,18,,,4992.5,268.119140625
-1,66300,TOMATOES,4983,8,4981,18,,,4996,8,4997,18,,,4989.5,267.572265625
-1,66300,EMERALDS,9992,13,9990,25,,,10008,13,10010,25,,,10000.0,483.0
-1,66400,EMERALDS,9992,14,9990,28,,,10008,14,10010,28,,,10000.0,483.0
-1,66400,TOMATOES,4982,10,4981,22,,,4996,10,4997,22,,,4989.0,268.15966796875
-1,66500,TOMATOES,4982,8,4980,20,,,4995,8,4996,20,,,4988.5,268.748046875
-1,66500,EMERALDS,9992,14,9990,22,,,10008,14,10010,22,,,10000.0,483.0
-1,66600,EMERALDS,10000,8,9992,14,9990.0,25.0,10008,14,10010,25,,,10004.0,483.0
-1,66600,TOMATOES,4981,5,4979,20,,,4994,5,4995,20,,,4987.5,269.5224609375
-1,66700,TOMATOES,4981,9,4979,24,,,4994,9,4995,24,,,4987.5,296.58984375
-1,66700,EMERALDS,9992,10,9990,30,,,10008,10,10010,30,,,10000.0,483.0
-1,66800,EMERALDS,9992,12,9990,22,,,10008,12,10010,22,,,10000.0,483.0
-1,66800,TOMATOES,4981,7,4980,25,,,4994,7,4996,25,,,4987.5,297.59375
-1,66900,TOMATOES,4981,10,4979,23,,,4994,10,4995,23,,,4987.5,296.779296875
-1,66900,EMERALDS,9992,10,9990,28,,,10008,10,10010,28,,,10000.0,483.0
-1,67000,EMERALDS,9992,12,9990,30,,,10008,12,10010,30,,,10000.0,483.0
-1,67000,TOMATOES,4981,5,4980,25,,,4994,5,4996,25,,,4987.5,297.7265625
-1,67100,TOMATOES,4980,6,4979,17,,,4993,6,4995,17,,,4986.5,293.8984375
-1,67100,EMERALDS,9992,13,9990,21,,,10008,13,10010,21,,,10000.0,483.0
-1,67200,EMERALDS,9992,13,9990,28,,,10008,13,10010,28,,,10000.0,483.0
-1,67200,TOMATOES,4980,5,4978,18,,,4993,5,4994,18,,,4986.5,292.435546875
-1,67300,TOMATOES,4980,10,4978,25,,,4993,10,4994,25,,,4986.5,292.53125
-1,67300,EMERALDS,10000,5,9992,14,9990.0,25.0,10008,14,10010,25,,,10004.0,483.0
-1,67400,EMERALDS,9992,13,9990,29,,,10008,13,10010,29,,,10000.0,483.0
-1,67400,TOMATOES,4980,10,4979,23,,,4994,10,4995,23,,,4987.0,295.451171875
-1,67500,TOMATOES,4979,6,4978,18,,,4993,6,4994,18,,,4986.0,291.650390625
-1,67500,EMERALDS,9992,14,9990,28,,,10008,14,10010,28,,,10000.0,483.0
-1,67600,EMERALDS,9992,14,9990,30,,,10008,14,10010,30,,,10000.0,483.0
-1,67600,TOMATOES,4980,7,4978,23,,,4993,7,4994,23,,,4986.5,292.697265625
-1,67700,TOMATOES,4980,10,4979,25,,,4994,10,4995,25,,,4987.0,294.517578125
-1,67700,EMERALDS,9992,13,9990,21,,,10008,13,10010,21,,,10000.0,483.0
-1,67800,EMERALDS,9992,15,9990,21,,,10008,15,10010,21,,,10000.0,483.0
-1,67800,TOMATOES,4980,8,4979,21,,,4993,8,4995,21,,,4986.5,321.65234375
-1,67900,TOMATOES,4979,5,4978,19,,,4993,5,4994,19,,,4986.0,316.73046875
-1,67900,EMERALDS,9992,15,9990,20,,,10008,15,10010,20,,,10000.0,483.0
-1,68000,EMERALDS,9992,12,9990,30,,,10008,12,10010,30,,,10000.0,483.0
-1,68000,TOMATOES,4980,10,4978,22,,,4993,10,4994,22,,,4986.5,319.79296875
-1,68100,TOMATOES,4980,7,4979,24,,,4993,7,4995,24,,,4986.5,321.5546875
-1,68100,EMERALDS,9992,12,9990,26,,,10008,12,10010,26,,,10000.0,483.0
